Player,Year,Scaled_Score
Corey Anderson,2017,0.1979916235958604
Sam Billings,2017,0.18896612300614896
Lendl Simmons,2017,0.18828084679975177
Martin Guptill,2017,0.1842237847205914
Colin de Grandhomme,2017,0.17608287452162968
Suryakumar Yadav,2017,0.15436953333415798
Vijay Shankar,2017,0.1623481461688196
Ambati Rayudu,2017,0.1381421220812865
David Miller,2017,0.13363044136791474
Naman Ojha,2017,0.12803522810778295
Dan Christian,2017,0.12640982158862907
Deepak Hooda,2017,0.13319544722875623
Stuart Binny,2017,0.12674754500822136
Pat Cummins,2017,0.19574525111026547
Shane Watson,2017,0.14445590742863362
Eoin Morgan,2017,0.10959471325403983
Jason Roy,2017,0.1136267564271849
Kagiso Rabada,2017,0.08151441906739162
James Faulkner,2017,0.07095383431938296
Andrew Tye,2017,0.12783075340940003
Saurabh Tiwary,2017,0.1115790194244368
Ben Cutting,2017,0.11386996995592115
Mohit Sharma,2017,0.1400538677758053
Amit Mishra,2017,0.21456785712799956
Karn Sharma,2017,0.15984855617247357
Chris Woakes,2017,0.1564444095537711
Sheldon Jackson,2017,0.08403171578820388
Mohammad Shami,2017,0.08668260374080079
Ishank Jaggi,2017,0.07837623393663001
Sreenath Aravind,2017,0.065128298641541
Angelo Mathews,2017,0.07418068430707256
Bipul Sharma,2017,0.07155301597011435
Marlon Samuels,2017,0.06536528672363846
Basil Thampi,2017,0.06596992578685622
Mayank Agarwal,2017,0.06189165809218845
Aniket Choudhary,2017,0.07213856000511631
Ankit Sharma,2017,0.08087393921931153
Kuldeep Yadav,2017,0.07590595419479851
Mitchell Johnson,2017,0.06526898444557203
Vishnu Vinod,2017,0.04944424081059767
Rahul Tewatia,2017,0.10095977564732131
Aditya Tare,2017,0.04924315949161955
Marcus Stoinis,2017,0.04671978425332377
Mitchell McClenaghan,2017,0.17437444968963028
Harbhajan Singh,2017,0.38907522564691527
Jasprit Bumrah,2017,0.20783501293923617
Rajat Bhatia,2017,0.04489407919883648
Sachin Baby,2017,0.0488938248782607
Anureet Singh,2017,0.05717145549299382
Deepak Chahar,2017,0.08512222386638083
Nathan Coulter-Nile,2017,0.14902008348475626
Yuzvendra Chahal,2017,0.19271493040095633
Samuel Badree,2017,0.0785506284241587
Carlos Brathwaite,2017,0.04109053039987745
Ankit Bawne,2017,0.04156486653622733
Swapnil Singh,2017,0.03806454487122193
Rashid Khan,2017,0.3552969333591719
Umesh Yadav,2017,0.15160490872224897
Washington Sundar,2017,0.14243925768265084
Tymal Mills,2017,0.03451809169177936
Praveen Kumar,2017,0.062331510084583805
Faf du Plessis,2017,0.04464507519576364
Ishant Sharma,2017,0.04775934475596182
Tim Southee,2017,0.0763330542810743
Adam Milne,2017,0.030089931341239367
Lasith Malinga,2017,0.12926768521194582
Ankit Soni,2017,0.0920905701314025
Sandeep Sharma,2017,0.14497081844522786
Ashok Dinda,2017,0.03995119360178217
Darren Bravo,2017,0.040569690720748175
Iqbal Abdulla,2017,0.026948989054833165
Adam Zampa,2017,0.050635601258146486
Trent Boult,2017,0.02645121513292247
Zaheer Khan,2017,0.051109582787191764
Bhuvneshwar Kumar,2017,0.20644685009863264
Varun Aaron,2017,0.06783114699962182
Ankit Rajpoot,2017,0.03692307874118297
Rahul Chahar,2017,0.0463779832138952
Shahbaz Nadeem,2017,0.11389859660476867
KC Cariappa,2017,0.04604958751012721
Jaydev Unadkat,2017,0.23739448407944078
Mohammad Nabi,2017,0.07933775267887863
Piyush Chawla,2017,0.01605516213041658
Irfan Pathan,2017,0.022177167523153414
Pradeep Sangwan,2017,0.020242992171872632
Dhawal Kulkarni,2017,0.05362591762512499
Lockie Ferguson,2017,0.041371826685352484
Shakib Al Hasan,2017,0.0296088056876437
Shardul Thakur,2017,0.12409856180058679
Siddarth Kaul,2017,0.04019110036520562
Munaf Patel,2017,0.0003906297593469564
Akshdeep Nath,2017,0.0
Chris Jordan,2017,0.0
Imran Tahir,2017,0.14197226903334004
Kane Williamson,2018,0.7809864498907121
Rishabh Pant,2018,0.7026570915252037
KL Rahul,2018,0.6943302601622099
Ambati Rayudu,2018,0.6443972671170008
Shane Watson,2018,0.3212876595824399
Jos Buttler,2018,0.5889212377866583
Virat Kohli,2018,0.5851360354185864
Suryakumar Yadav,2018,0.5731610011245487
Dinesh Karthik,2018,0.5480160705082995
Shikhar Dhawan,2018,0.5567685022948103
Chris Lynn,2018,0.5559167434052628
AB de Villiers,2018,0.5146058792196966
MS Dhoni,2018,0.5145567714785215
Suresh Raina,2018,0.5052786636444325
Sanju Samson,2018,0.488562593164035
Shreyas Iyer,2018,0.46912680948772717
Evin Lewis,2018,0.43496865521706035
Ajinkya Rahane,2018,0.43667412614495216
Chris Gayle,2018,0.4223664741450998
Sunil Narine,2018,0.45559602083969486
Robin Uthappa,2018,0.407688746951809
Andre Russell,2018,0.24345107295808438
Nitish Rana,2018,0.19095125968464025
Karun Nair,2018,0.35108454167363834
Rohit Sharma,2018,0.3409837861677817
Manish Pandey,2018,0.34704859220289985
Ishan Kishan,2018,0.3230761089072049
Hardik Pandya,2018,0.2920203497916203
Yusuf Pathan,2018,0.31837590283140543
Mandeep Singh,2018,0.3033219619770293
Prithvi Shaw,2018,0.2935076682946937
Shakib Al Hasan,2018,0.34801222150368516
Krunal Pandya,2018,0.30542041514999263
Rahul Tripathi,2018,0.2784547505182588
Vijay Shankar,2018,0.27464006490406456
Shubman Gill,2018,0.25977111514286494
Quinton de Kock,2018,0.2561257954314734
Ben Stokes,2018,0.156916613990373
Glenn Maxwell,2018,0.21826428502802628
Faf du Plessis,2018,0.21820652762789428
Parthiv Patel,2018,0.2072045334629728
Alex Hales,2018,0.19904018547845032
Dwayne Bravo,2018,0.14244797622111063
Aaron Finch,2018,0.18219855543254854
Kieron Pollard,2018,0.18343787484761953
Colin de Grandhomme,2018,0.1461680872708559
Brendon McCullum,2018,0.17797026730887439
Krishnappa Gowtham,2018,0.31358729182727835
Wriddhiman Saha,2018,0.1752704576292736
Jason Roy,2018,0.17320384018815704
Mayank Agarwal,2018,0.1692184865719625
D'Arcy Short,2018,0.0887615308724362
Sam Billings,2018,0.1562822240486747
Ravichandran Ashwin,2018,0.22713777729874274
Marcus Stoinis,2018,0.1501860746257232
Ben Cutting,2018,0.09187581873068368
Ravindra Jadeja,2018,0.19113344276518313
Deepak Hooda,2018,0.13752632216780172
Gautam Gambhir,2018,0.13368643163342112
Axar Patel,2018,0.15385483730700444
Moeen Ali,2018,0.08166624379420874
Carlos Brathwaite,2018,0.12704535369618064
David Miller,2018,0.12544070244903469
Washington Sundar,2018,0.09704613949646654
Yuvraj Singh,2018,0.11084816974611576
Abhishek Sharma,2018,0.13851917280614187
Colin Munro,2018,0.11262088479686648
Harshal Patel,2018,0.11080161364973087
Rashid Khan,2018,0.4237073263578719
Heinrich Klaasen,2018,0.10288787930730926
Manan Vohra,2018,0.09801895837830613
Tim Southee,2018,0.09888437366790706
Shreevats Goswami,2018,0.09898288381303752
Sarfaraz Khan,2018,0.09684353483101403
Deepak Chahar,2018,0.17817639753716788
Shreyas Gopal,2018,0.21489974412367624
Rahul Tewatia,2018,0.13282398349141805
Jaydev Unadkat,2018,0.10006995062904878
Manoj Tiwary,2018,0.09031573952398415
Chris Morris,2018,0.11414313176620733
Stuart Binny,2018,0.08541789339137223
JP Duminy,2018,0.0868686179119184
Andrew Tye,2018,0.22873919100043108
Harbhajan Singh,2018,0.14159027948790404
Rinku Singh,2018,0.06550014699769871
Piyush Chawla,2018,0.1632924636007771
Dan Christian,2018,0.0864329885513585
Mohammed Siraj,2018,0.12191547475146208
Kedar Jadhav,2018,0.056630061247956054
Tom Curran,2018,0.05781655263842966
Mayank Markande,2018,0.21754602127973338
Mahipal Lomror,2018,0.058660777954046874
Mohammad Nabi,2018,0.06472828119464626
Chris Woakes,2018,0.05224738136225432
Corey Anderson,2018,0.046758289186745114
Mitchell Johnson,2018,0.05946826547086837
Shardul Thakur,2018,0.1376248371989703
Jofra Archer,2018,0.1130762085764444
Bhuvneshwar Kumar,2018,0.1529907260133604
Shivam Mavi,2018,0.04628004675280178
Kuldeep Yadav,2018,0.2514687949884702
Murali Vijay,2018,0.05129340768567772
Mitchell McClenaghan,2018,0.05215372322709662
Ankit Rajpoot,2018,0.17024410829731856
Jasprit Bumrah,2018,0.19142237774275225
Mujeeb Ur Rahman,2018,0.19742832908938293
Mohit Sharma,2018,0.043829775083755206
Akshdeep Nath,2018,0.03530204841595448
Dhruv Shorey,2018,0.037940194397829814
Prashant Chopra,2018,0.04973302781125775
Javon Searles,2018,0.051132784448917674
Mohammad Shami,2018,0.044633728331325465
Vinay Kumar,2018,0.06300299975753053
Dhawal Kulkarni,2018,0.037058766247989074
Shahbaz Nadeem,2018,0.030585380086011093
Billy Stanlake,2018,0.08192899253869118
Akila Dananjaya,2018,0.0274789434283472
Umesh Yadav,2018,0.26573279000174327
Siddarth Kaul,2018,0.19671620247458904
Pawan Negi,2018,0.02247516222528381
Barinder Sran,2018,0.04284095001699702
Basil Thampi,2018,0.02910039782232174
Anureet Singh,2018,0.025776913762621177
Imran Tahir,2018,0.032603633842637036
Mark Wood,2018,0.011600122732150104
Mustafizur Rahman,2018,0.15085947746491624
Ben Laughlin,2018,0.012793124618612822
Liam Plunkett,2018,0.08736605488885468
Ish Sodhi,2018,0.12300685202158336
Murugan Ashwin,2018,0.04295839486058075
Naman Ojha,2018,0.00970993973233863
Prasidh Krishna,2018,0.011672389237629293
Amit Mishra,2018,0.21891076068063922
Yuzvendra Chahal,2018,0.1150162480475696
Pradeep Sangwan,2018,0.0015346169117201858
Sandeep Sharma,2018,0.2728067235746861
Ricky Bhui,2018,0.0020461558822935807
Trent Boult,2018,0.04095529874614883
David Warner,2019,0.7367003820452054
KL Rahul,2019,0.6521524769321501
Quinton de Kock,2019,0.5870461219347073
Shikhar Dhawan,2019,0.5793418800024442
Andre Russell,2019,0.2974953147445644
Chris Gayle,2019,0.5360613117589137
Rishabh Pant,2019,0.5217778416013067
Virat Kohli,2019,0.5103330407020398
Shreyas Iyer,2019,0.532494024992306
Jonny Bairstow,2019,0.4919896252456202
AB de Villiers,2019,0.4859424905567582
Suryakumar Yadav,2019,0.4833748439457363
MS Dhoni,2019,0.48931604356414693
Chris Lynn,2019,0.4598707443329155
Rohit Sharma,2019,0.4692710634774289
Hardik Pandya,2019,0.25860701628024224
Shane Watson,2019,0.4631578937578202
Faf du Plessis,2019,0.4614189402791273
Ajinkya Rahane,2019,0.4463674176089758
Suresh Raina,2019,0.45126368262113314
Parthiv Patel,2019,0.4272034006366707
Prithvi Shaw,2019,0.4107688626042598
Manish Pandey,2019,0.4040366377231717
Nitish Rana,2019,0.20875360232868775
Sanju Samson,2019,0.38694007525575325
Mayank Agarwal,2019,0.3784755003990469
Steve Smith,2019,0.38759205492552046
Jos Buttler,2019,0.3631749047537689
Shubman Gill,2019,0.35700323357734365
Ambati Rayudu,2019,0.3702459544475478
Robin Uthappa,2019,0.3501354973725964
Kieron Pollard,2019,0.3306897619381338
Dinesh Karthik,2019,0.3089423801573476
Vijay Shankar,2019,0.16203791864519607
Moeen Ali,2019,0.31781925421015783
David Miller,2019,0.2671173728028123
Marcus Stoinis,2019,0.2744360073583486
Colin Ingram,2019,0.2408853753705519
Krunal Pandya,2019,0.33710577604998254
Sarfaraz Khan,2019,0.24081831726186395
Nicholas Pooran,2019,0.2173482582423577
Mandeep Singh,2019,0.22501436726954172
Kedar Jadhav,2019,0.22992142110362396
Riyan Parag,2019,0.21500801395552716
Kane Williamson,2019,0.20943019302039487
Sunil Narine,2019,0.18301367485419096
Rahul Tripathi,2019,0.19314958171458377
Ben Stokes,2019,0.17384363592971605
Mohammad Nabi,2019,0.2506266784199118
Axar Patel,2019,0.2860367380307727
Ravindra Jadeja,2019,0.47323536609442585
Ishan Kishan,2019,0.15138772617114288
Yuvraj Singh,2019,0.14767627842191902
Gurkeerat Mann Singh,2019,0.15055075540819926
Sam Curran,2019,0.09397603694726381
Shimron Hetmyer,2019,0.1373173352465511
Wriddhiman Saha,2019,0.13698046358265709
Colin Munro,2019,0.13266995719534902
Martin Guptill,2019,0.13255118714709044
Dwayne Bravo,2019,0.13387641575209938
Sherfane Rutherford,2019,0.12134429837268293
Liam Livingstone,2019,0.12297145733453411
Stuart Binny,2019,0.12733609384563746
Jofra Archer,2019,0.32768367314634383
Deepak Hooda,2019,0.10967395529093593
Murali Vijay,2019,0.11321017769096703
Shreyas Gopal,2019,0.23293489873302625
Akshdeep Nath,2019,0.10533247754413674
Evin Lewis,2019,0.08986623627947848
Colin de Grandhomme,2019,0.0885611608549174
Piyush Chawla,2019,0.12962880146318118
Ravichandran Ashwin,2019,0.25984563689269197
Shivam Dube,2019,0.08319502404651694
Yusuf Pathan,2019,0.08434617274447821
Rinku Singh,2019,0.08021786723777977
Rashid Khan,2019,0.4712129041485604
Chris Morris,2019,0.06969848683982292
Mitchell Santner,2019,0.07483064392927655
Rahul Tewatia,2019,0.062285744212978986
Umesh Yadav,2019,0.050321087903882136
Amit Mishra,2019,0.25190084493155657
Harpreet Brar,2019,0.06639738635208445
Prayas Ray Barman,2019,0.05396233901287302
Keemo Paul,2019,0.08832974121679221
Ben Cutting,2019,0.05518370806043117
Krishnappa Gowtham,2019,0.09066414103573313
Prabhsimran Singh,2019,0.051776207466813454
Alzarri Joseph,2019,0.056858329759289464
Siddhesh Lad,2019,0.05489538609519889
Shardul Thakur,2019,0.07630544924377547
Kagiso Rabada,2019,0.21957111197420895
Bhuvneshwar Kumar,2019,0.21377398193513258
Kuldeep Yadav,2019,0.05503238479567681
Rahul Chahar,2019,0.3134994123403206
Mitchell McClenaghan,2019,0.10195176499115044
Carlos Brathwaite,2019,0.0459361995574909
Ishant Sharma,2019,0.18170138324369098
Shakib Al Hasan,2019,0.04003955033306303
Pawan Negi,2019,0.03732606861188506
Tim Southee,2019,0.03872350007240601
Abhishek Sharma,2019,0.04217406294663747
Heinrich Klaasen,2019,0.03856538802695606
KC Cariappa,2019,0.09302103662163294
Mahipal Lomror,2019,0.08703100828330404
Deepak Chahar,2019,0.20735862624776458
Trent Boult,2019,0.07267780838844966
Nikhil Naik,2019,0.02755567427393321
Ricky Bhui,2019,0.029215664736986658
Yuzvendra Chahal,2019,0.2356609873918435
Sandeep Sharma,2019,0.11808372337045178
Mayank Markande,2019,0.044466687605661866
Ish Sodhi,2019,0.027034741587718375
Jagadeesha Suchith,2019,0.024498066336187688
Rasikh Salam,2019,0.040472033280911444
Karun Nair,2019,0.0314199326647302
Dhruv Shorey,2019,0.026437264070088652
Dhawal Kulkarni,2019,0.057204657854908386
Mohammed Siraj,2019,0.020537820029624156
Hanuma Vihari,2019,0.02187526652342955
Avesh Khan,2019,0.042329663800777344
Hardus Viljoen,2019,0.020855443830277324
Murugan Ashwin,2019,0.09463181521335709
Varun Aaron,2019,0.05385397265855324
Ashton Turner,2019,0.018178234872467287
Barinder Sran,2019,0.03208279416350776
Navdeep Saini,2019,0.22202550609151556
Harbhajan Singh,2019,0.18769954307010958
Harry Gurney,2019,0.011323612666783795
Washington Sundar,2019,0.012655753153242473
Basil Thampi,2019,0.03039006520633761
Mohammad Shami,2019,0.1777730478925667
Jaydev Unadkat,2019,0.017724639316197027
Siddarth Kaul,2019,0.023772914463656952
Prasidh Krishna,2019,0.0364778095464028
Jasprit Bumrah,2019,0.35819678694113677
Andrew Tye,2019,0.002711156544038995
Sandeep Lamichhane,2019,0.0019531487967347815
Harshal Patel,2019,0.0016415750601128046
Mohit Sharma,2019,0.0007580077473042131
Joe Denly,2019,0.0
Khaleel Ahmed,2019,0.04970618967723986
Sam Billings,2019,0.0015346169117201858
Prithvi Raj Yarra,2019,0.0006370985360777742
Mujeeb Ur Rahman,2019,0.004575948609492918
KL Rahul,2020,0.7358120713710332
Shikhar Dhawan,2020,0.6628634519263581
David Warner,2020,0.6023270930849325
Shreyas Iyer,2020,0.5842804632385309
Ishan Kishan,2020,0.5674182786267207
Quinton de Kock,2020,0.554570930877227
Suryakumar Yadav,2020,0.5335473302362594
Devdutt Padikkal,2020,0.5377549707869395
Virat Kohli,2020,0.5279432813029995
AB de Villiers,2020,0.4947487734458075
Faf du Plessis,2020,0.49969284409994214
Shubman Gill,2020,0.5116900140803426
Manish Pandey,2020,0.48695394261221014
Mayank Agarwal,2020,0.46397356589817085
Eoin Morgan,2020,0.4742041592954676
Sanju Samson,2020,0.4135427059239654
Ambati Rayudu,2020,0.4191007163498737
Nicholas Pooran,2020,0.3942999119501922
Nitish Rana,2020,0.4070135155106522
Marcus Stoinis,2020,0.4005368741006797
Jonny Bairstow,2020,0.40370330032852897
Rishabh Pant,2020,0.41423877095228745
Rohit Sharma,2020,0.39109860806525826
Jos Buttler,2020,0.3781695070875585
Kane Williamson,2020,0.3764732438611372
Steve Smith,2020,0.36836470012794986
Shane Watson,2020,0.3650142128777797
Chris Gayle,2020,0.3423583378852551
Ben Stokes,2020,0.34018615740202934
Hardik Pandya,2020,0.32745953284959106
Aaron Finch,2020,0.334641446989356
Kieron Pollard,2020,0.32336443087243716
Rahul Tewatia,2020,0.295837906009247
Ravindra Jadeja,2020,0.18555602947181693
Rahul Tripathi,2020,0.28551938272313404
Prithvi Shaw,2020,0.2816210837390225
Wriddhiman Saha,2020,0.28086902844519407
Ruturaj Gaikwad,2020,0.26831158378138725
MS Dhoni,2020,0.26078600846048255
Robin Uthappa,2020,0.2514429816806734
Sam Curran,2020,0.15570573830568613
Shimron Hetmyer,2020,0.2355277952140228
Dinesh Karthik,2020,0.22446023105378238
Pat Cummins,2020,0.2633028968266663
Priyam Garg,2020,0.1844032883957199
Mandeep Singh,2020,0.1809274275942164
Shivam Dube,2020,0.11258055102319699
Sunil Narine,2020,0.16239600781052432
Andre Russell,2020,0.16656769162645116
Axar Patel,2020,0.30287860625072704
Jofra Archer,2020,0.49099016806588275
Ajinkya Rahane,2020,0.16471313034040871
Washington Sundar,2020,0.4097245498483368
Abdul Samad,2020,0.16589171612860984
Krunal Pandya,2020,0.2605105731906605
Glenn Maxwell,2020,0.13912272202282072
Saurabh Tiwary,2020,0.15088958022089
Deepak Hooda,2020,0.18517478217043007
Vijay Shankar,2020,0.15284014301460225
Riyan Parag,2020,0.13446722611668727
Tom Curran,2020,0.15825592741131797
Josh Philippe,2020,0.12669880929538857
Gurkeerat Mann Singh,2020,0.11355932629015476
Abhishek Sharma,2020,0.11915677172033996
Jason Holder,2020,0.15649224667728215
Kedar Jadhav,2020,0.11091420477686252
Mahipal Lomror,2020,0.10269628471105816
Kagiso Rabada,2020,0.14369166996463462
Lockie Ferguson,2020,0.12459705678897964
Krishnappa Gowtham,2020,0.10236406340144212
Yashasvi Jaiswal,2020,0.07896682892992837
Shreyas Gopal,2020,0.07389008224171267
Ravichandran Ashwin,2020,0.20794561973616207
Rashid Khan,2020,0.5414333080137045
Chris Morris,2020,0.21801280264790995
Sarfaraz Khan,2020,0.07712138233827068
Narayan Jagadeesan,2020,0.07588438810033864
Murali Vijay,2020,0.06832049386018375
Alex Carey,2020,0.07259240230698495
Chris Jordan,2020,0.12341215426115364
Navdeep Saini,2020,0.21488560159720427
Nathan Coulter-Nile,2020,0.09463820385884719
Kamlesh Nagarkoti,2020,0.09759049102941143
Tushar Deshpande,2020,0.08017675810596278
Harshal Patel,2020,0.05576704850105597
Jimmy Neesham,2020,0.05663247943218058
Tom Banton,2020,0.05100973607472339
Mohammed Siraj,2020,0.057234624124498715
Karun Nair,2020,0.054978162401346224
Prabhsimran Singh,2020,0.049103090820768004
Isuru Udana,2020,0.060790919234600053
James Pattinson,2020,0.11847561227549927
Kuldeep Yadav,2020,0.03931830792657432
Imran Tahir,2020,0.06643295505201943
Moeen Ali,2020,0.039672172345105776
Sandeep Sharma,2020,0.14974980054424394
Shardul Thakur,2020,0.03208639180328121
Mohammad Nabi,2020,0.05062332294022804
Rinku Singh,2020,0.045085184724627886
Shivam Mavi,2020,0.10394322309107461
Varun Chakaravarthy,2020,0.25379263895857584
Jaydev Unadkat,2020,0.037148239064296644
Ankit Rajpoot,2020,0.042434482786202106
Dwayne Bravo,2020,0.0438803709382992
Shahbaz Nadeem,2020,0.05506430181979374
Pravin Dubey,2020,0.026400433264207365
Anrich Nortje,2020,0.17682085260535185
Deepak Chahar,2020,0.17174229927221124
Ravi Bishnoi,2020,0.221490522544859
Andrew Tye,2020,0.03767717035986953
Jasprit Bumrah,2020,0.42907871661864055
Kartik Tyagi,2020,0.030640812309004128
Murugan Ashwin,2020,0.08958355974638646
Dhawal Kulkarni,2020,0.04559672369520128
T Natarajan,2020,0.09245248658560112
Prasidh Krishna,2020,0.019950019852362413
Rahul Chahar,2020,0.1543323042304423
Mohammad Shami,2020,0.08732341334346662
Nikhil Naik,2020,0.011600122732150104
Mujeeb Ur Rahman,2020,0.011990752491497059
Dale Steyn,2020,0.016485505915297145
Varun Aaron,2020,0.009975009926181208
Shahbaz Ahmed,2020,0.02999943544699066
Yuzvendra Chahal,2020,0.3644046945969679
Mitchell Marsh,2020,0.0
Umesh Yadav,2020,0.0009021687299203517
Bhuvneshwar Kumar,2020,0.047358869549880896
Sheldon Cottrell,2020,0.1422607783849915
Khaleel Ahmed,2020,0.0028553175266551336
Arshdeep Singh,2020,0.1015956868508345
Daniel Sams,2020,0.0012927984892673076
Shreevats Goswami,2020,0.002418184224528778
Trent Boult,2020,0.12928358373446228
Ruturaj Gaikwad,2021,0.6923727400324539
Faf du Plessis,2021,0.6863929424735365
KL Rahul,2021,0.6818860981286138
Shikhar Dhawan,2021,0.6585908924299579
Glenn Maxwell,2021,0.31885012323134976
Sanju Samson,2021,0.5379421010430838
Prithvi Shaw,2021,0.5179819434183954
Shubman Gill,2021,0.5512768989279909
Mayank Agarwal,2021,0.49329442164892445
Rishabh Pant,2021,0.4820221488933692
Devdutt Padikkal,2021,0.47619134868551694
Virat Kohli,2021,0.4744105420183226
Rahul Tripathi,2021,0.44831861325691386
Nitish Rana,2021,0.45162557319104246
Rohit Sharma,2021,0.43821330040386475
Venkatesh Iyer,2021,0.43315948138877064
Moeen Ali,2021,0.32234794093039937
Suryakumar Yadav,2021,0.36897222241081995
AB de Villiers,2021,0.36275683790418217
Quinton de Kock,2021,0.3621250407719812
Manish Pandey,2021,0.35527162765841
Kane Williamson,2021,0.3379682174327087
Ambati Rayudu,2021,0.3086079266776781
Jos Buttler,2021,0.3042956531557444
Yashasvi Jaiswal,2021,0.3002111539863442
Jonny Bairstow,2021,0.30306377430751813
Kieron Pollard,2021,0.1998266627632952
Shimron Hetmyer,2021,0.29318939804791155
Ishan Kishan,2021,0.29401837020149707
Shivam Dube,2021,0.28863372498307044
Ravindra Jadeja,2021,0.3038653110430164
Dinesh Karthik,2021,0.2809545949639082
David Warner,2021,0.2546210337942176
Chris Gayle,2021,0.24860421941524774
K.S Bharat,2021,0.24802413422261751
Andre Russell,2021,0.13496856717055072
Shreyas Iyer,2021,0.23736552221757906
Deepak Hooda,2021,0.19836289704565907
Suresh Raina,2021,0.21458771493588696
Rahul Tewatia,2021,0.13360832534095887
Shahrukh Khan,2021,0.20555923811943766
Steve Smith,2021,0.20603673649669657
Evin Lewis,2021,0.20345355770238646
Jason Roy,2021,0.20467846101919582
Aiden Markram,2021,0.19846763385975036
Krunal Pandya,2021,0.1323415099553858
Eoin Morgan,2021,0.19504367101198872
Wriddhiman Saha,2021,0.18686072161035444
Hardik Pandya,2021,0.180580325150911
David Miller,2021,0.1801987170788632
Saurabh Tiwary,2021,0.1793181259927925
Robin Uthappa,2021,0.16496341240764745
MS Dhoni,2021,0.1716901498706876
Abdul Samad,2021,0.15946055518347552
Abhishek Sharma,2021,0.13329505185928042
Mahipal Lomror,2021,0.14477548043042562
Pat Cummins,2021,0.12209246961104049
Riyan Parag,2021,0.14238808155121682
Marcus Stoinis,2021,0.14203725882448906
Nicholas Pooran,2021,0.13218520426541652
Jason Holder,2021,0.09793176726302626
Rashid Khan,2021,0.34126022163045555
Priyam Garg,2021,0.11583837191468757
Rajat Patidar,2021,0.11521308527847576
Lalit Yadav,2021,0.12133050566373846
Chris Morris,2021,0.10746615080332167
Kyle Jamieson,2021,0.1140204554203553
Harpreet Brar,2021,0.17410810301067886
Sunil Narine,2021,0.36241683481228926
Shahbaz Ahmed,2021,0.14414696029409052
Harshal Patel,2021,0.17184409887928115
Vijay Shankar,2021,0.10032795228438887
Sam Curran,2021,0.14193038480393314
Kedar Jadhav,2021,0.09788354006173254
Chris Lynn,2021,0.10859507309845386
Shakib Al Hasan,2021,0.12684238271788145
Dwayne Bravo,2021,0.17810263408068233
Ravichandran Ashwin,2021,0.15812229884233547
Manan Vohra,2021,0.08344958443969137
Liam Livingstone,2021,0.08144286356167471
Jaydev Unadkat,2021,0.07978118483251939
Axar Patel,2021,0.24383089082130366
Jayant Yadav,2021,0.07514380811438455
Bhuvneshwar Kumar,2021,0.11725669303846883
Mohammad Nabi,2021,0.08593864006341595
Chris Jordan,2021,0.08173723098746831
Washington Sundar,2021,0.06679489863576277
Moises Henriques,2021,0.0922572430321495
Dawid Malan,2021,0.06775101147530722
Glenn Phillips,2021,0.062028099486703216
Ripal Patel,2021,0.06680038605381074
Shivam Mavi,2021,0.12498408018190338
Tom Curran,2021,0.06662674182507246
Mohammed Siraj,2021,0.23357320736486645
Prabhsimran Singh,2021,0.05115947748247305
Nathan Ellis,2021,0.0738094200991165
Lockie Ferguson,2021,0.1542335943366587
Anmolpreet Singh,2021,0.056554632501567864
Adam Milne,2021,0.06718616313517278
Chetan Sakariya,2021,0.07174853747032019
Jasprit Bumrah,2021,0.20406418174542207
Jhye Richardson,2021,0.04328549761906512
Chris Woakes,2021,0.1128951270509378
Murugan Ashwin,2021,0.04796086156503468
Virat Singh,2021,0.04242415899970507
Mandeep Singh,2021,0.05304510313509215
Jagadeesha Suchith,2021,0.0673444742258996
Rahul Chahar,2021,0.15203166900019494
Dan Christian,2021,0.044188798220053505
Mohammad Shami,2021,0.3128447022106231
Kagiso Rabada,2021,0.13174463147231616
Yuzvendra Chahal,2021,0.1545065166096267
Ajinkya Rahane,2021,0.041039376502820114
Sandeep Sharma,2021,0.0664595844160387
Mustafizur Rahman,2021,0.15528202861913662
Siddarth Kaul,2021,0.05609291143515821
Sachin Baby,2021,0.026825754666467756
Shreyas Gopal,2021,0.05118644953728511
Daniel Sams,2021,0.038323569604503185
Fabian Allen,2021,0.06113597268185255
Avesh Khan,2021,0.2021774650489614
Shardul Thakur,2021,0.14072355258286934
Harbhajan Singh,2021,0.034254509611305724
Nathan Coulter-Nile,2021,0.14131617847599096
Tim Southee,2021,0.023028554384358663
Navdeep Saini,2021,0.01827589231230403
Tabraiz Shamsi,2021,0.017257464725435177
Kartik Tyagi,2021,0.019796558161190397
Tim Seifert,2021,0.01788526255295707
Arshdeep Singh,2021,0.07506798800531757
George Garton,2021,0.020926594250729805
Varun Chakaravarthy,2021,0.22473094838829882
Mujeeb Ur Rahman,2021,0.0296088056876437
Tim David,2021,0.011600122732150104
Khaleel Ahmed,2021,0.04416978909822435
Wanindu Hasaranga,2021,0.017024947011538182
Ravi Bishnoi,2021,0.26704744572196665
Trent Boult,2021,0.09862856024437291
Deepak Chahar,2021,0.10404746239946057
Ben Stokes,2021,0.0010230779411467905
Marco Jansen,2021,0.0019066452539553821
Shahbaz Nadeem,2021,0.0
Kamlesh Nagarkoti,2021,0.0005115389705733955
Prasidh Krishna,2021,0.004255074164315061
Kuldip Yadav,2021,0.0017810856884510036
Sarfaraz Khan,2021,0.002418184224528778
Anuj Rawat,2021,0.0003906297593469564
Jimmy Neesham,2021,0.028188241200231803
Piyush Chawla,2021,0.0005115389705733955
Muttiah Muralitharan,2008,0.5423054377416772
