Field1_text,Text
Vinay Kumar ,Royal Challengers Bangalore
Ravi Rampaul ,Royal Challengers Bangalore
Rp Singh ,Royal Challengers Bangalore
Murali Kartik ,Royal Challengers Bangalore
Syed Mohammad ,Royal Challengers Bangalore
Robin Uthappa (wk),Pune Warriors India
Aaron Finch ,Pune Warriors India
Ross Taylor ,Pune Warriors India
Yuvraj Singh ,Pune Warriors India
Angelo Mathews (c),Pune Warriors India
Tirumalasetti Suman ,Pune Warriors India
Abhishek Nayar ,Pune Warriors India
Mitchell Marsh ,Pune Warriors India
Bhuvneshwar Kumar ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Ashok Dinda ,Pune Warriors India
Akshath Reddy ,Sunrisers Hyderabad
Parthiv Patel (wk),Sunrisers Hyderabad
Kumar Sangakkara (c),Sunrisers Hyderabad
Cameron White ,Sunrisers Hyderabad
Thisara Perera ,Sunrisers Hyderabad
Hanuma Vihari ,Sunrisers Hyderabad
Ashish Reddy ,Sunrisers Hyderabad
Amit Mishra ,Sunrisers Hyderabad
Dale Steyn ,Sunrisers Hyderabad
Ishant Sharma ,Sunrisers Hyderabad
Anand Rajan ,Sunrisers Hyderabad
Ajinkya Rahane ,Rajasthan Royals
Rahul Dravid (c),Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Brad Hodge ,Rajasthan Royals
Kevon Cooper ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Kushal Janith Perera ,Rajasthan Royals
Shanthakumaran Sreesanth ,Rajasthan Royals
James Faulkner ,Rajasthan Royals
Harmeet Singh ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Gautam Gambhir (c),Kolkata Knight Riders
Manvinder Bisla (wk),Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Ryan Mclaren ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Pradeep Sangwan ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Murali Vijay ,Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Dirk Nannes ,Chennai Super Kings
Chris Morris ,Chennai Super Kings
Ankit Rajpoot ,Chennai Super Kings
Unmukt Chand ,Delhi Daredevils
David Warner ,Delhi Daredevils
Mahela Jayawardene (c),Delhi Daredevils
Jeevan Mendis ,Delhi Daredevils
Manpreet Juneja ,Delhi Daredevils
Kedar Jadhav (wk),Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Akshath Reddy ,Sunrisers Hyderabad
Parthiv Patel (wk),Sunrisers Hyderabad
Kumar Sangakkara (c),Sunrisers Hyderabad
Cameron White ,Sunrisers Hyderabad
Thisara Perera ,Sunrisers Hyderabad
Hanuma Vihari ,Sunrisers Hyderabad
Biplap Samantray ,Sunrisers Hyderabad
Ashish Reddy ,Sunrisers Hyderabad
Amit Mishra ,Sunrisers Hyderabad
Dale Steyn ,Sunrisers Hyderabad
Ishant Sharma ,Sunrisers Hyderabad
Manvinder Bisla (wk),Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Mohammad Shami ,Kolkata Knight Riders
Chris Gayle ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Mayank Agarwal ,Royal Challengers Bangalore
Moises Henriques ,Royal Challengers Bangalore
Karun Nair ,Royal Challengers Bangalore
Arun Karthik (wk),Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Murali Kartik ,Royal Challengers Bangalore
Jaydev Unadkat ,Royal Challengers Bangalore
Muttiah Muralitharan ,Royal Challengers Bangalore
Adam Gilchrist (c)(wk),Punjab Kings
Mandeep Singh ,Punjab Kings
David Hussey ,Punjab Kings
Azhar Mahmood ,Punjab Kings
Gurkeerat Mann Singh ,Punjab Kings
Manan Vohra ,Punjab Kings
Rajagopal Sathish ,Punjab Kings
Piyush Chawla ,Punjab Kings
Parvinder Awana ,Punjab Kings
Praveen Kumar ,Punjab Kings
Ryan Harris ,Punjab Kings
Ricky Ponting (c),Mumbai Indians
Sachin Tendulkar ,Mumbai Indians
Dinesh Karthik (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Dwayne Smith ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Johnson ,Mumbai Indians
Pragyan Ojha ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Rahul Dravid (c),Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Brad Hodge ,Rajasthan Royals
Kushal Janith Perera (wk),Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Kevon Cooper ,Rajasthan Royals
Shanthakumaran Sreesanth ,Rajasthan Royals
Rahul Shukla ,Rajasthan Royals
Samuel Badree ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Manish Pandey ,Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Ross Taylor ,Pune Warriors India
Yuvraj Singh ,Pune Warriors India
Marlon Samuels ,Pune Warriors India
Angelo Mathews (c),Pune Warriors India
Mitchell Marsh ,Pune Warriors India
Abhishek Nayar ,Pune Warriors India
Bhuvneshwar Kumar ,Pune Warriors India
Ashok Dinda ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Ricky Ponting (c),Mumbai Indians
Sachin Tendulkar ,Mumbai Indians
Dinesh Karthik (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Mitchell Johnson ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Jacob Oram ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Unmukt Chand ,Delhi Daredevils
David Warner ,Delhi Daredevils
Mahela Jayawardene (c),Delhi Daredevils
Manpreet Juneja ,Delhi Daredevils
Johan Botha ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Andre Russell ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
