Field1_text,Text
Raiphi Gomez ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Ramesh Powar ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Manvinder Bisla (wk),Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Mayank Agarwal ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Cheteshwar Pujara ,Royal Challengers Bangalore
Johan Van Der Wath ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Ryan Ninan ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Brendon Mccullum ,Kochi Tuskers Kerala
Vvs Laxman ,Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Muttiah Muralitharan ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Srikkanth Anirudha ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Scott Styris ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Tim Southee ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
Davy Jacobs (wk),Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Rohit Sharma ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
James Franklin ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Ali Murtaza ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Aaron Finch ,Delhi Daredevils
Unmukt Chand ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Roelof Van Der Merwe ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Ashok Dinda ,Delhi Daredevils
Shikhar Dhawan ,Deccan Chargers
Ishank Jaggi ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Jp Duminy ,Deccan Chargers
Dan Christian ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Adam Gilchrist (c)(wk),Punjab Kings
Shaun Marsh ,Punjab Kings
Paul Valthaty ,Punjab Kings
Dinesh Karthik ,Punjab Kings
Abhishek Nayar ,Punjab Kings
Sunny Singh ,Punjab Kings
Ryan Mclaren ,Punjab Kings
Piyush Chawla ,Punjab Kings
Praveen Kumar ,Punjab Kings
Nathan Rimmington ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Davy Jacobs (wk),Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Rohit Sharma ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
James Franklin ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Ali Murtaza ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Mayank Agarwal ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Asad Pathan ,Royal Challengers Bangalore
Cheteshwar Pujara ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Dirk Nannes ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Amit Paunikar (wk),Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Jacob Oram ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Manvinder Bisla (wk),Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Sarabjit Ladda ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
