Field1_text,Text
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Amit Paunikar (wk),Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Nayan Doshi ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Sunny Sohal ,Deccan Chargers
Shikhar Dhawan ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Bharat Chipli ,Deccan Chargers
Jp Duminy ,Deccan Chargers
Dan Christian ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Manpreet Gony ,Deccan Chargers
Jesse Ryder ,Pune Warriors India
Graeme Smith ,Pune Warriors India
Mithun Manhas ,Pune Warriors India
Yuvraj Singh (c),Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Mohnish Mishra ,Pune Warriors India
Wayne Parnell ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Murali Kartik ,Pune Warriors India
Shrikant Wagh ,Pune Warriors India
Alfonso Thomas ,Pune Warriors India
Paul Valthaty ,Punjab Kings
Adam Gilchrist (c)(wk),Punjab Kings
Shaun Marsh ,Punjab Kings
Sunny Singh ,Punjab Kings
Abhishek Nayar ,Punjab Kings
Dinesh Karthik ,Punjab Kings
Ryan Mclaren ,Punjab Kings
Praveen Kumar ,Punjab Kings
Ryan Harris ,Punjab Kings
Piyush Chawla ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Mayank Agarwal ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Asad Pathan ,Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Cheteshwar Pujara ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Dirk Nannes ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Amit Paunikar (wk),Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Shaun Tait ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Jacques Kallis ,Kolkata Knight Riders
Manvinder Bisla (wk),Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Ryan Ten Doeschate ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Jaydev Unadkat ,Kolkata Knight Riders
Graeme Smith ,Pune Warriors India
Jesse Ryder ,Pune Warriors India
Mithun Manhas ,Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Yuvraj Singh (c),Pune Warriors India
Mohnish Mishra ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Murali Kartik ,Pune Warriors India
Shrikant Wagh ,Pune Warriors India
Wayne Parnell ,Pune Warriors India
Alfonso Thomas ,Pune Warriors India
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Unmukt Chand ,Delhi Daredevils
Aaron Finch ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Roelof Van Der Merwe ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Ashok Dinda ,Delhi Daredevils
Brendon Mccullum ,Kochi Tuskers Kerala
Vvs Laxman ,Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Muttiah Muralitharan ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Shikhar Dhawan ,Deccan Chargers
Ishank Jaggi ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Bharat Chipli ,Deccan Chargers
Jp Duminy ,Deccan Chargers
Dan Christian ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Srikkanth Anirudha ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Scott Styris ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Tim Southee ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
